fold,epoch,train_loss,train_move_loss,train_repro_loss,train_move_acc,train_repro_acc,val_loss,val_move_loss,val_repro_loss,val_move_acc,val_repro_acc
1,1,1.989030,1.015165,0.973865,0.660170,0.482862,1.422824,0.476364,0.946461,0.894573,0.506478
1,2,1.337981,0.377392,0.960589,0.915637,0.523799,1.230245,0.281161,0.949084,0.938325,0.468935
1,3,1.245753,0.286843,0.958910,0.931599,0.521675,1.177615,0.231763,0.945851,0.944782,0.505609
1,4,1.217922,0.259194,0.958728,0.935707,0.522826,1.153402,0.208297,0.945105,0.945941,0.518192
1,5,1.203780,0.245415,0.958366,0.936035,0.523028,1.144342,0.199569,0.944773,0.948963,0.534376
1,6,1.193488,0.236435,0.957053,0.936579,0.525682,1.134552,0.189736,0.944817,0.947887,0.556273
1,7,1.187288,0.228981,0.958306,0.938462,0.528159,1.140319,0.192483,0.947837,0.943913,0.478579
1,8,1.180857,0.224427,0.956430,0.938892,0.524355,1.125547,0.181642,0.943906,0.947928,0.539095
1,9,1.175762,0.219032,0.956730,0.940194,0.528349,1.130739,0.180795,0.949944,0.947639,0.458545
1,10,1.171632,0.215063,0.956569,0.939739,0.527540,1.115977,0.171987,0.943989,0.949294,0.522166
1,11,1.166985,0.211123,0.955862,0.940333,0.526883,1.115171,0.170629,0.944543,0.949584,0.513556
1,12,1.164988,0.208361,0.956626,0.940206,0.529903,1.116905,0.170093,0.946812,0.948466,0.484085
1,13,1.161259,0.204739,0.956520,0.940952,0.529309,1.111505,0.164967,0.946538,0.950619,0.489797
1,14,1.157689,0.201586,0.956103,0.940813,0.531420,1.109026,0.165798,0.943228,0.946438,0.543276
1,15,1.155486,0.199526,0.955960,0.940358,0.532873,1.105008,0.158825,0.946184,0.950536,0.497206
1,16,1.153234,0.196674,0.956560,0.941748,0.533505,1.103792,0.157193,0.946599,0.948135,0.490169
1,17,1.149957,0.194919,0.955038,0.940977,0.532241,1.098384,0.153844,0.944540,0.949667,0.515501
1,18,1.147490,0.192239,0.955251,0.941407,0.535211,1.104693,0.159412,0.945281,0.945031,0.506188
1,19,1.145440,0.190206,0.955235,0.940484,0.535224,1.096705,0.151987,0.944717,0.951447,0.516536
1,20,1.142969,0.187552,0.955417,0.942102,0.534870,1.093579,0.149483,0.944096,0.951116,0.533631
1,21,1.140658,0.185372,0.955286,0.942077,0.537196,1.092921,0.147504,0.945417,0.949377,0.509417
1,22,1.138447,0.183256,0.955191,0.941571,0.537954,1.093512,0.146503,0.947009,0.949957,0.494184
1,23,1.136757,0.181632,0.955126,0.941938,0.538586,1.089112,0.144872,0.944241,0.951240,0.531396
