fold,epoch,train_loss,train_move_loss,train_repro_loss,train_move_acc,train_repro_acc,val_loss,val_move_loss,val_repro_loss,val_move_acc,val_repro_acc
1,1,1.954495,0.959278,0.995216,0.675927,0.431656,1.355247,0.359406,0.995841,0.917792,0.610167
1,2,1.263390,0.268705,0.994685,0.935937,0.490729,1.220992,0.224947,0.996044,0.940667,0.432292
1,3,1.200438,0.206390,0.994048,0.946021,0.489833,1.189414,0.193295,0.996119,0.947083,0.468333
1,4,1.177731,0.184036,0.993695,0.949781,0.485833,1.175237,0.179707,0.995530,0.948958,0.561750
1,5,1.165358,0.171863,0.993494,0.952281,0.496073,1.165043,0.168850,0.996193,0.952208,0.628167
1,6,1.157555,0.164579,0.992976,0.952948,0.506104,1.155849,0.160176,0.995673,0.955375,0.521292
1,7,1.152488,0.159488,0.993001,0.953562,0.504083,1.151350,0.156755,0.994595,0.954458,0.434542
1,8,1.148333,0.155548,0.992785,0.953615,0.499948,1.146111,0.151458,0.994653,0.956500,0.582792
1,9,1.144432,0.152171,0.992261,0.954854,0.504938,1.146265,0.151221,0.995044,0.955333,0.621083
1,10,1.141702,0.149786,0.991917,0.954771,0.511010,1.140513,0.146260,0.994252,0.957500,0.600542
1,11,1.138637,0.147023,0.991615,0.955302,0.515760,1.135767,0.142583,0.993185,0.957208,0.461625
1,12,1.136556,0.144991,0.991565,0.955594,0.510573,1.134485,0.141587,0.992899,0.956250,0.567875
1,13,1.134502,0.143336,0.991166,0.955354,0.517208,1.134077,0.140737,0.993340,0.956667,0.615750
1,14,1.131952,0.141035,0.990917,0.955917,0.510927,1.130206,0.136831,0.993375,0.957625,0.615125
1,15,1.129858,0.139138,0.990721,0.956333,0.514125,1.128443,0.136212,0.992232,0.957958,0.476083
1,16,1.127920,0.137539,0.990380,0.955562,0.510844,1.125984,0.133181,0.992803,0.957833,0.388875
1,17,1.125606,0.135508,0.990098,0.957490,0.516615,1.124423,0.132201,0.992223,0.957833,0.581792
1,18,1.124038,0.134245,0.989793,0.956281,0.510281,1.121316,0.130139,0.991177,0.957625,0.501833
1,19,1.121850,0.132393,0.989458,0.957219,0.517021,1.120173,0.128758,0.991414,0.958292,0.584958
1,20,1.119881,0.130905,0.988976,0.957167,0.515948,1.116124,0.125650,0.990474,0.958708,0.509333
1,21,1.118283,0.129535,0.988748,0.956937,0.518031,1.116397,0.126105,0.990291,0.957667,0.480750
1,22,1.117359,0.128755,0.988603,0.956802,0.518635,1.116582,0.125619,0.990963,0.957375,0.406042
1,23,1.115509,0.127451,0.988057,0.957438,0.518260,1.112174,0.121431,0.990743,0.959583,0.585083
1,24,1.114160,0.126258,0.987901,0.957625,0.523802,1.110339,0.120889,0.989449,0.958917,0.455708
1,25,1.112743,0.125302,0.987441,0.957250,0.524365,1.111005,0.121129,0.989876,0.958583,0.611708
1,26,1.111742,0.124483,0.987260,0.957604,0.523583,1.106680,0.118082,0.988597,0.961375,0.475417
1,27,1.110110,0.123326,0.986784,0.956958,0.523125,1.105875,0.117780,0.988095,0.959583,0.561000
1,28,1.109125,0.122495,0.986630,0.957469,0.525156,1.105055,0.117369,0.987686,0.959208,0.544375
1,29,1.107748,0.121514,0.986235,0.957615,0.524521,1.106954,0.119465,0.987489,0.957417,0.518875
1,30,1.106808,0.120655,0.986153,0.957750,0.526948,1.102376,0.115210,0.987166,0.959708,0.518792
1,31,1.106112,0.119835,0.986278,0.958000,0.526927,1.104001,0.116841,0.987160,0.958083,0.505875
1,32,1.104927,0.119240,0.985687,0.957490,0.528833,1.104939,0.116443,0.988496,0.957458,0.613250
1,33,1.103857,0.118388,0.985469,0.958010,0.531260,1.099826,0.112969,0.986856,0.960750,0.546917
1,34,1.103197,0.117725,0.985472,0.957906,0.528260,1.099546,0.112768,0.986779,0.958542,0.523917
1,35,1.102372,0.117155,0.985217,0.957573,0.530979,1.101534,0.113625,0.987910,0.959875,0.587833
1,36,1.101730,0.116512,0.985218,0.957625,0.533031,1.096849,0.109687,0.987161,0.959250,0.563208
1,37,1.101050,0.115582,0.985468,0.957896,0.531188,1.098178,0.109922,0.988256,0.959125,0.594167
1,38,1.100088,0.114945,0.985144,0.958115,0.533073,1.096329,0.108708,0.987621,0.959750,0.599208
1,39,1.099609,0.114481,0.985128,0.957750,0.531271,1.095388,0.108550,0.986838,0.959417,0.474792
1,40,1.099093,0.113813,0.985281,0.958521,0.530573,1.096935,0.110087,0.986848,0.958875,0.567125
1,41,1.098209,0.113407,0.984802,0.958354,0.533750,1.093448,0.106484,0.986964,0.959458,0.565125
1,42,1.097526,0.112739,0.984787,0.958479,0.532469,1.092166,0.105660,0.986506,0.960667,0.564292
1,43,1.097230,0.112482,0.984748,0.958396,0.536990,1.092596,0.106013,0.986583,0.958708,0.502125
1,44,1.096933,0.111928,0.985005,0.957979,0.534667,1.093101,0.106532,0.986569,0.959250,0.564208
1,45,1.096217,0.111376,0.984841,0.958073,0.532552,1.091249,0.104534,0.986716,0.960125,0.575000
1,46,1.095687,0.110880,0.984807,0.958552,0.534188,1.091293,0.105028,0.986265,0.960208,0.506375
1,47,1.095713,0.110598,0.985115,0.958219,0.535104,1.092393,0.105767,0.986626,0.959083,0.554792
1,48,1.094957,0.110204,0.984753,0.958531,0.535312,1.090550,0.104451,0.986099,0.960625,0.510625
1,49,1.094238,0.109759,0.984479,0.958396,0.536167,1.089171,0.101784,0.987387,0.960292,0.587500
1,50,1.094104,0.109520,0.984585,0.958677,0.535833,1.090952,0.102533,0.988418,0.959208,0.602375
1,51,1.094040,0.109145,0.984894,0.959010,0.534125,1.089859,0.103859,0.986000,0.959125,0.512583
1,52,1.093196,0.108633,0.984563,0.959115,0.534438,1.090038,0.102817,0.987220,0.958000,0.567208
1,53,1.093059,0.108177,0.984881,0.959000,0.536740,1.087462,0.101344,0.986118,0.959667,0.543833
1,54,1.092512,0.107963,0.984549,0.959177,0.532542,1.088990,0.102325,0.986665,0.959292,0.570917
1,55,1.091954,0.107467,0.984487,0.959302,0.535104,1.088576,0.101610,0.986966,0.959125,0.474833
1,56,1.091642,0.107116,0.984526,0.959219,0.534344,1.091887,0.101733,0.990153,0.959625,0.637708
1,57,1.091737,0.107045,0.984693,0.959187,0.534458,1.087501,0.101181,0.986320,0.959125,0.494500
1,58,1.091200,0.106844,0.984356,0.958781,0.535198,1.088906,0.102042,0.986865,0.958542,0.586083
1,59,1.091272,0.106267,0.985005,0.959135,0.534708,1.088014,0.101364,0.986650,0.958875,0.564625
1,60,1.090772,0.105860,0.984912,0.959333,0.533677,1.087941,0.100851,0.987090,0.960000,0.575583
1,61,1.090474,0.105958,0.984517,0.958802,0.534823,1.088469,0.101982,0.986486,0.958917,0.566875
1,62,1.090292,0.105693,0.984599,0.958552,0.532490,1.086044,0.099085,0.986959,0.959500,0.572875
1,63,1.090019,0.105382,0.984637,0.959083,0.535156,1.086954,0.100665,0.986289,0.958625,0.560167
1,64,1.089613,0.105148,0.984465,0.958552,0.537062,1.087051,0.100515,0.986536,0.959167,0.511667
1,65,1.089550,0.105059,0.984490,0.958646,0.531937,1.086661,0.099158,0.987502,0.959167,0.584792
1,66,1.089351,0.104473,0.984879,0.959219,0.531708,1.087533,0.101395,0.986138,0.957958,0.515125
1,67,1.088648,0.104128,0.984520,0.959302,0.536385,1.083960,0.097377,0.986583,0.959208,0.562583
1,68,1.088115,0.103783,0.984332,0.959146,0.534062,1.085285,0.098328,0.986957,0.960167,0.572542
1,69,1.088135,0.103512,0.984623,0.959958,0.536208,1.083741,0.097296,0.986445,0.959667,0.556167
1,70,1.087979,0.103296,0.984684,0.959625,0.532396,1.085496,0.098531,0.986965,0.959250,0.505458
1,71,1.087748,0.103171,0.984577,0.958948,0.534708,1.083068,0.096788,0.986280,0.960250,0.554708
1,72,1.087122,0.102559,0.984564,0.959917,0.535667,1.084047,0.097020,0.987027,0.959458,0.488042
1,73,1.087203,0.102513,0.984691,0.959979,0.533458,1.086555,0.099949,0.986606,0.958667,0.557167
1,74,1.086907,0.102631,0.984276,0.959677,0.535229,1.085874,0.099571,0.986303,0.959208,0.533167
1,75,1.086650,0.102319,0.984331,0.960010,0.532573,1.084720,0.097862,0.986858,0.959792,0.560708
1,76,1.086314,0.101789,0.984524,0.960406,0.534021,1.083419,0.096649,0.986770,0.960083,0.569375
1,77,1.086503,0.102090,0.984413,0.959479,0.532312,1.082580,0.096387,0.986193,0.960000,0.529333
1,78,1.086130,0.101590,0.984540,0.959812,0.534802,1.087096,0.099020,0.988076,0.959333,0.603167
1,79,1.085655,0.101355,0.984300,0.959521,0.535448,1.084374,0.097056,0.987318,0.959417,0.476625
1,80,1.085496,0.101106,0.984390,0.959760,0.530948,1.083185,0.096464,0.986720,0.959292,0.550333
2,1,1.891315,0.894352,0.996963,0.728573,0.469979,1.351564,0.350846,1.000718,0.920875,0.546625
2,2,1.261922,0.267137,0.994786,0.939083,0.487260,1.212441,0.212990,0.999451,0.947208,0.375292
2,3,1.194738,0.200104,0.994635,0.948865,0.487417,1.180168,0.178886,1.001282,0.950458,0.693458
2,4,1.170384,0.175825,0.994559,0.951812,0.493802,1.160552,0.161271,0.999281,0.954583,0.499875
2,5,1.157121,0.162774,0.994348,0.953688,0.497208,1.150125,0.150976,0.999150,0.955292,0.523042
2,6,1.148711,0.154367,0.994344,0.954865,0.497667,1.146235,0.147251,0.998984,0.952500,0.430167
2,7,1.142400,0.148458,0.993942,0.955198,0.499823,1.143476,0.143639,0.999837,0.952875,0.504708
2,8,1.137834,0.143958,0.993876,0.955531,0.500865,1.139756,0.140680,0.999076,0.953250,0.570458
2,9,1.134256,0.140341,0.993916,0.955667,0.502292,1.133284,0.134318,0.998967,0.956125,0.546958
2,10,1.130887,0.137193,0.993694,0.956344,0.507062,1.132459,0.133196,0.999263,0.954292,0.611583
2,11,1.127443,0.133951,0.993492,0.957167,0.508531,1.126636,0.127716,0.998920,0.958958,0.335000
2,12,1.125253,0.131594,0.993659,0.956844,0.508490,1.124797,0.124848,0.999949,0.958875,0.615667
2,13,1.123340,0.129849,0.993491,0.957031,0.514010,1.124789,0.125238,0.999551,0.958750,0.322000
2,14,1.121748,0.128342,0.993406,0.957177,0.512240,1.122779,0.123375,0.999404,0.958292,0.323375
2,15,1.120296,0.127125,0.993171,0.956604,0.513760,1.120299,0.121174,0.999125,0.959000,0.466083
2,16,1.118703,0.125626,0.993077,0.956927,0.507313,1.119066,0.120418,0.998648,0.958958,0.581667
2,17,1.117354,0.124265,0.993089,0.957458,0.512354,1.118116,0.120184,0.997933,0.958667,0.560542
2,18,1.116137,0.123353,0.992784,0.957698,0.514760,1.116415,0.117907,0.998508,0.960125,0.374292
2,19,1.114915,0.122156,0.992759,0.957698,0.512823,1.116866,0.118345,0.998521,0.957833,0.410458
2,20,1.113608,0.121041,0.992567,0.957906,0.509062,1.115087,0.117552,0.997535,0.957625,0.550083
2,21,1.112672,0.120318,0.992354,0.957583,0.514646,1.115748,0.115945,0.999803,0.958333,0.342292
2,22,1.111552,0.119352,0.992200,0.957937,0.514760,1.110823,0.113880,0.996943,0.959833,0.445417
2,23,1.110635,0.118739,0.991897,0.957917,0.514188,1.111375,0.114427,0.996948,0.959583,0.523625
2,24,1.109395,0.117967,0.991428,0.957927,0.513104,1.111673,0.114109,0.997564,0.959042,0.486083
2,25,1.108791,0.117402,0.991389,0.958083,0.515250,1.109770,0.113745,0.996026,0.957208,0.448042
2,26,1.107749,0.116941,0.990808,0.957448,0.519281,1.111983,0.115137,0.996846,0.956500,0.512708
2,27,1.107033,0.116243,0.990790,0.958021,0.514042,1.107811,0.111920,0.995891,0.959792,0.425250
2,28,1.105717,0.115426,0.990291,0.957708,0.516885,1.105284,0.109991,0.995293,0.961375,0.489250
2,29,1.104987,0.115017,0.989970,0.958260,0.517479,1.105451,0.108906,0.996545,0.959708,0.604333
2,30,1.104280,0.114635,0.989645,0.958740,0.519729,1.104666,0.109755,0.994911,0.959917,0.486250
2,31,1.103608,0.113843,0.989765,0.958865,0.516354,1.104137,0.109065,0.995072,0.958458,0.477708
2,32,1.102720,0.113302,0.989418,0.957917,0.517687,1.104999,0.110443,0.994556,0.959375,0.544667
2,33,1.101953,0.113068,0.988884,0.958198,0.520292,1.103926,0.108373,0.995553,0.959667,0.536083
2,34,1.101173,0.112578,0.988595,0.958760,0.522125,1.103466,0.107685,0.995781,0.960208,0.529750
2,35,1.100737,0.111866,0.988871,0.958313,0.517969,1.100942,0.107003,0.993939,0.958958,0.535333
2,36,1.099957,0.111364,0.988593,0.958479,0.521896,1.101356,0.107606,0.993751,0.959417,0.491208
2,37,1.099501,0.111135,0.988366,0.959260,0.522406,1.102815,0.108573,0.994242,0.958875,0.448250
2,38,1.099098,0.110993,0.988105,0.958271,0.527563,1.101028,0.107193,0.993836,0.959083,0.478875
2,39,1.097909,0.110013,0.987896,0.958875,0.522938,1.099232,0.105907,0.993325,0.960625,0.510708
2,40,1.097411,0.109881,0.987530,0.959177,0.526240,1.100425,0.106066,0.994359,0.958875,0.508042
2,41,1.097218,0.109530,0.987688,0.959031,0.522885,1.102169,0.109053,0.993116,0.958125,0.514667
2,42,1.096627,0.109163,0.987464,0.958812,0.527365,1.099483,0.105743,0.993740,0.960625,0.458333
2,43,1.095977,0.108695,0.987282,0.959406,0.524094,1.101184,0.105276,0.995908,0.960042,0.619333
2,44,1.095834,0.108730,0.987104,0.958531,0.531354,1.098625,0.105355,0.993270,0.959208,0.524625
2,45,1.094792,0.107896,0.986896,0.960021,0.528594,1.100042,0.105086,0.994956,0.960917,0.412542
2,46,1.094448,0.107601,0.986847,0.959021,0.526958,1.097249,0.104216,0.993033,0.960625,0.522000
2,47,1.094034,0.107422,0.986612,0.959021,0.530594,1.096607,0.103342,0.993265,0.960625,0.544500
2,48,1.094047,0.107472,0.986576,0.959198,0.532094,1.096123,0.102677,0.993446,0.961708,0.481500
2,49,1.093616,0.106843,0.986774,0.959375,0.531073,1.097511,0.104168,0.993343,0.959625,0.471875
2,50,1.092939,0.106559,0.986379,0.959458,0.528760,1.097222,0.103777,0.993445,0.960000,0.553292
