fold,epoch,train_loss,train_move_loss,train_repro_loss,train_move_acc,train_repro_acc,val_loss,val_move_loss,val_repro_loss,val_move_acc,val_repro_acc
1,1,1.792798,0.881618,0.911180,0.692220,0.543526,1.380342,0.433265,0.947077,0.887044,0.567153
1,2,1.146886,0.241163,0.905723,0.939260,0.521852,1.229073,0.291647,0.937426,0.927649,0.529198
1,3,1.090228,0.185287,0.904941,0.948882,0.521807,1.210450,0.274973,0.935477,0.928138,0.526826
1,4,1.074307,0.170773,0.903533,0.950376,0.528006,1.201442,0.266957,0.934484,0.931975,0.532547
1,5,1.065181,0.163006,0.902175,0.952249,0.531295,1.191757,0.263062,0.928695,0.927998,0.519082
1,6,1.058813,0.157559,0.901253,0.953397,0.533179,1.186598,0.253815,0.932782,0.936650,0.549152
1,7,1.054367,0.153545,0.900823,0.953575,0.531596,1.180855,0.243420,0.937435,0.933789,0.573083
1,8,1.050450,0.150499,0.899951,0.954646,0.537093,1.175337,0.244476,0.930861,0.935603,0.554036
1,9,1.047635,0.148403,0.899232,0.954690,0.534406,1.166993,0.232370,0.934623,0.936999,0.573362
1,10,1.044158,0.145595,0.898563,0.955148,0.537572,1.169152,0.242793,0.926359,0.934068,0.541547
1,11,1.041856,0.143653,0.898203,0.955226,0.537093,1.164194,0.230601,0.933593,0.938464,0.569734
1,12,1.040030,0.141967,0.898063,0.955326,0.537817,1.152298,0.227408,0.924890,0.934487,0.541129
1,13,1.038291,0.140739,0.897552,0.954991,0.537628,1.158505,0.229152,0.929353,0.937138,0.561501
1,14,1.036063,0.138462,0.897601,0.955850,0.539992,1.148383,0.227579,0.920804,0.936092,0.523966
1,15,1.033463,0.136069,0.897393,0.956519,0.538654,1.161113,0.233519,0.927594,0.933650,0.556129
1,16,1.032537,0.134860,0.897677,0.956519,0.538944,1.160804,0.239011,0.921792,0.930091,0.535478
1,17,1.031327,0.134262,0.897065,0.955683,0.537896,1.149442,0.222807,0.926636,0.935394,0.559060
1,18,1.029073,0.132119,0.896953,0.956753,0.537985,1.138957,0.218410,0.920548,0.936789,0.531640
1,19,1.027687,0.131030,0.896657,0.957221,0.538732,1.146028,0.221583,0.924445,0.935324,0.555013
1,20,1.026333,0.129675,0.896659,0.956675,0.539323,1.144619,0.221171,0.923448,0.937696,0.550827
1,21,1.024648,0.127991,0.896657,0.957388,0.539456,1.141003,0.218123,0.922881,0.937417,0.549850
1,22,1.024108,0.127203,0.896905,0.957177,0.540683,1.148086,0.222490,0.925596,0.932115,0.559967
1,23,1.022952,0.126557,0.896395,0.957221,0.540716,1.133485,0.213457,0.920029,0.937208,0.533803
1,24,1.022391,0.125873,0.896518,0.957511,0.540694,1.151095,0.228542,0.922553,0.930022,0.548315
1,25,1.020727,0.124082,0.896644,0.957901,0.541307,1.134797,0.208186,0.926611,0.938743,0.566246
1,26,1.019629,0.123125,0.896504,0.957578,0.541820,1.130182,0.206206,0.923976,0.935045,0.555920
1,27,1.018046,0.121480,0.896566,0.958604,0.540215,1.128617,0.201328,0.927289,0.938324,0.566455
1,28,1.016410,0.119843,0.896567,0.959161,0.541396,1.135484,0.205528,0.929956,0.937766,0.578734
1,29,1.016643,0.120095,0.896548,0.958548,0.541318,1.124528,0.199664,0.924864,0.939440,0.562269
1,30,1.015745,0.119335,0.896410,0.958749,0.541943,1.119012,0.196646,0.922365,0.939231,0.550757
1,31,1.013648,0.117320,0.896328,0.958013,0.540415,1.116071,0.194722,0.921349,0.940627,0.548176
1,32,1.012552,0.116251,0.896300,0.959250,0.541943,1.120634,0.195577,0.925057,0.940975,0.563106
1,33,1.011654,0.115046,0.896608,0.959429,0.542344,1.110641,0.187392,0.923250,0.939929,0.557385
1,34,1.010492,0.114241,0.896251,0.959295,0.542344,1.114509,0.195494,0.919014,0.936719,0.537710
1,35,1.010334,0.114078,0.896256,0.958704,0.542924,1.116673,0.194320,0.922353,0.939650,0.553897
1,36,1.008744,0.112595,0.896149,0.959161,0.542455,1.107533,0.183278,0.924255,0.937906,0.560804
1,37,1.007740,0.111646,0.896094,0.959551,0.542377,1.097885,0.179509,0.918376,0.938533,0.536245
1,38,1.007128,0.110940,0.896188,0.959005,0.543091,1.113700,0.185932,0.927767,0.937417,0.571060
1,39,1.006472,0.110325,0.896148,0.959395,0.543470,1.107512,0.184854,0.922658,0.937836,0.555850
1,40,1.005673,0.109301,0.896372,0.959707,0.545109,1.099118,0.179142,0.919977,0.941603,0.546710
1,41,1.004963,0.108661,0.896302,0.959864,0.543503,1.109395,0.178122,0.931273,0.941185,0.584107
1,42,1.003640,0.107809,0.895831,0.960566,0.543972,1.103473,0.178193,0.925280,0.937487,0.567502
1,43,1.003119,0.107369,0.895749,0.959652,0.545934,1.098790,0.179032,0.919758,0.938813,0.542594
1,44,1.003543,0.107462,0.896081,0.960421,0.544518,1.104395,0.185931,0.918463,0.937766,0.537222
