fold,epoch,train_loss,train_move_loss,train_repro_loss,train_move_acc,train_repro_acc,val_loss,val_move_loss,val_repro_loss,val_move_acc,val_repro_acc
1,1,1.929757,0.934049,0.995709,0.650635,0.512031,1.294909,0.297780,0.997129,0.923542,0.506667
1,2,1.224563,0.229710,0.994853,0.937969,0.464396,1.191079,0.196829,0.994250,0.944958,0.398792
1,3,1.180062,0.186690,0.993371,0.945312,0.483792,1.168309,0.173993,0.994316,0.947375,0.460292
1,4,1.162544,0.169560,0.992985,0.948865,0.487156,1.157844,0.163985,0.993859,0.950625,0.493667
1,5,1.152100,0.159195,0.992905,0.950146,0.493865,1.150681,0.155782,0.994900,0.949875,0.593917
1,6,1.145130,0.152425,0.992705,0.950875,0.503531,1.140390,0.145646,0.994744,0.952833,0.492750
1,7,1.140358,0.147348,0.993010,0.951719,0.499792,1.138710,0.144558,0.994152,0.952333,0.469708
1,8,1.136421,0.143557,0.992864,0.952708,0.495552,1.131508,0.136878,0.994630,0.954667,0.587333
1,9,1.132759,0.140223,0.992536,0.953323,0.498802,1.134410,0.139693,0.994716,0.952500,0.592667
1,10,1.130533,0.138153,0.992381,0.952823,0.507104,1.129174,0.133893,0.995281,0.953292,0.640833
1,11,1.126992,0.134637,0.992355,0.954635,0.510469,1.120568,0.127135,0.993434,0.956458,0.462167
1,12,1.124759,0.132246,0.992513,0.954948,0.508240,1.118392,0.125089,0.993303,0.956625,0.572333
1,13,1.122750,0.130560,0.992189,0.954979,0.506635,1.120593,0.126205,0.994388,0.953833,0.652125
1,14,1.119976,0.127954,0.992022,0.955562,0.508115,1.113550,0.119413,0.994138,0.958417,0.661375
1,15,1.117728,0.125760,0.991968,0.956177,0.507208,1.114892,0.121971,0.992921,0.956208,0.466750
1,16,1.116267,0.124559,0.991708,0.955854,0.505510,1.110086,0.116217,0.993869,0.957750,0.344583
1,17,1.114251,0.122684,0.991566,0.956594,0.511646,1.110955,0.117766,0.993189,0.957000,0.607750
1,18,1.112655,0.121244,0.991411,0.956615,0.507698,1.107733,0.115178,0.992555,0.956458,0.499417
1,19,1.110993,0.119705,0.991288,0.956521,0.513062,1.105567,0.112721,0.992846,0.957875,0.634083
1,20,1.109083,0.118169,0.990914,0.956625,0.514854,1.101914,0.109945,0.991969,0.957333,0.479875
1,21,1.107682,0.117020,0.990662,0.957344,0.514208,1.102331,0.110188,0.992143,0.958292,0.450667
1,22,1.106536,0.115936,0.990600,0.957167,0.518573,1.103110,0.110323,0.992787,0.957292,0.372125
1,23,1.104681,0.114485,0.990196,0.956958,0.517073,1.099996,0.106864,0.993132,0.957375,0.608333
1,24,1.103198,0.113225,0.989972,0.957833,0.522542,1.097413,0.105779,0.991634,0.958375,0.443708
1,25,1.102508,0.112835,0.989673,0.957073,0.523906,1.096828,0.104768,0.992060,0.958542,0.618500
1,26,1.101376,0.111979,0.989397,0.957573,0.524167,1.093351,0.102419,0.990933,0.958792,0.489208
1,27,1.099901,0.110914,0.988987,0.957646,0.525885,1.094622,0.104135,0.990487,0.957958,0.563167
1,28,1.099134,0.110221,0.988913,0.957740,0.528750,1.092162,0.101722,0.990440,0.958500,0.568917
1,29,1.097678,0.109178,0.988501,0.958688,0.525510,1.093897,0.103781,0.990117,0.957958,0.509208
1,30,1.096717,0.108559,0.988158,0.957521,0.529635,1.091729,0.102111,0.989618,0.957167,0.512708
1,31,1.095799,0.107616,0.988183,0.958021,0.530458,1.092616,0.103370,0.989247,0.958042,0.534833
1,32,1.094643,0.107184,0.987459,0.958281,0.530312,1.095319,0.105177,0.990143,0.956500,0.617625
1,33,1.093540,0.106567,0.986973,0.958031,0.536677,1.087589,0.098887,0.988702,0.958417,0.561708
1,34,1.092714,0.105979,0.986735,0.957885,0.534344,1.085893,0.097548,0.988345,0.959792,0.532833
1,35,1.091455,0.105209,0.986245,0.958333,0.535188,1.092259,0.102822,0.989437,0.956083,0.602500
1,36,1.090611,0.104466,0.986145,0.958490,0.537781,1.085338,0.097118,0.988219,0.958125,0.568458
1,37,1.090021,0.103867,0.986154,0.959021,0.535229,1.087300,0.097649,0.989651,0.958417,0.605042
1,38,1.089212,0.103466,0.985746,0.958615,0.536979,1.085794,0.096974,0.988820,0.959208,0.606667
1,39,1.088707,0.103101,0.985606,0.958260,0.537781,1.086826,0.099463,0.987363,0.957458,0.486250
1,40,1.087402,0.101872,0.985530,0.959198,0.535521,1.086581,0.099628,0.986953,0.956833,0.553708
1,41,1.087148,0.102091,0.985057,0.959208,0.541010,1.084810,0.097700,0.987110,0.956583,0.573958
1,42,1.086339,0.101313,0.985026,0.959167,0.538469,1.080179,0.093893,0.986285,0.959833,0.560042
1,43,1.086066,0.101126,0.984941,0.958927,0.542198,1.081353,0.094795,0.986558,0.958250,0.528917
1,44,1.086109,0.100971,0.985138,0.959146,0.538646,1.082796,0.096247,0.986549,0.958083,0.577250
1,45,1.084691,0.099907,0.984784,0.959802,0.540323,1.083599,0.096293,0.987306,0.958500,0.592208
