fold,epoch,train_loss,train_move_loss,train_repro_loss,train_move_acc,train_repro_acc,val_loss,val_move_loss,val_repro_loss,val_move_acc,val_repro_acc
1,1,1.926978,1.057410,0.869567,0.683040,0.569373,1.395892,0.561518,0.834374,0.918591,0.536769
1,2,1.277745,0.416516,0.861230,0.931948,0.534501,1.167875,0.331201,0.836675,0.943233,0.518836
1,3,1.161517,0.300540,0.860976,0.940988,0.532852,1.105997,0.267487,0.838510,0.946652,0.503548
1,4,1.120687,0.259602,0.861085,0.942724,0.532437,1.079901,0.237522,0.842380,0.947620,0.479422
1,5,1.100025,0.239369,0.860655,0.943139,0.531498,1.056181,0.221432,0.834749,0.947555,0.526642
1,6,1.088070,0.227511,0.860559,0.943882,0.532186,1.046652,0.210420,0.836232,0.950393,0.515611
1,7,1.080382,0.220011,0.860371,0.944722,0.532132,1.037424,0.203263,0.834161,0.949555,0.525997
1,8,1.074839,0.214503,0.860336,0.944810,0.533693,1.033129,0.198475,0.834654,0.950845,0.523674
1,9,1.071020,0.210712,0.860308,0.945312,0.533016,1.029558,0.194969,0.834589,0.949813,0.525545
1,10,1.067717,0.207395,0.860323,0.945596,0.532754,1.025125,0.191546,0.833580,0.950135,0.529287
1,11,1.064782,0.204633,0.860149,0.945792,0.533911,1.025038,0.190090,0.834948,0.950329,0.523352
1,12,1.062179,0.202165,0.860013,0.946731,0.533791,1.024294,0.187813,0.836481,0.950523,0.511676
1,13,1.060185,0.200128,0.860057,0.946731,0.534217,1.019946,0.185300,0.834646,0.951426,0.522126
1,14,1.058303,0.198179,0.860124,0.947998,0.533737,1.018346,0.183187,0.835158,0.951039,0.518965
1,15,1.056474,0.196463,0.860011,0.946524,0.534293,1.014922,0.182007,0.832915,0.950587,0.532318
1,16,1.054808,0.194903,0.859905,0.946840,0.533431,1.021677,0.181492,0.840185,0.949942,0.491227
1,17,1.053244,0.193404,0.859840,0.947834,0.533649,1.011904,0.179453,0.832451,0.950458,0.536382
1,18,1.052010,0.192250,0.859760,0.947059,0.535058,1.012327,0.179038,0.833290,0.952393,0.528770
1,19,1.050727,0.190835,0.859892,0.947550,0.534261,1.009609,0.177447,0.832162,0.952393,0.537544
1,20,1.049498,0.189631,0.859868,0.947430,0.535309,1.015269,0.176343,0.838926,0.951297,0.496581
1,21,1.048017,0.188493,0.859524,0.947528,0.535145,1.008909,0.176548,0.832361,0.950587,0.537221
1,22,1.047128,0.187524,0.859605,0.947998,0.535953,1.008518,0.175084,0.833434,0.950910,0.527738
1,23,1.045910,0.186336,0.859574,0.947506,0.535876,1.007857,0.174288,0.833569,0.950652,0.526255
1,24,1.044727,0.185197,0.859531,0.948161,0.536106,1.009541,0.173802,0.835739,0.950458,0.512773
1,25,1.044093,0.184441,0.859652,0.947681,0.535713,1.006887,0.172102,0.834785,0.951297,0.519546
1,26,1.042520,0.183163,0.859356,0.947506,0.535593,1.006283,0.173287,0.832996,0.950006,0.529093
1,27,1.041418,0.182146,0.859272,0.948009,0.537143,1.003993,0.171194,0.832798,0.952393,0.532576
1,28,1.040561,0.181254,0.859307,0.947976,0.535549,1.002999,0.170209,0.832789,0.950458,0.530899
1,29,1.039742,0.180434,0.859308,0.948216,0.538344,1.007045,0.170370,0.836675,0.950845,0.506515
1,30,1.038957,0.179630,0.859327,0.947878,0.536160,1.002982,0.170121,0.832861,0.949813,0.531286
1,31,1.037822,0.178824,0.858998,0.947255,0.537623,1.002103,0.169423,0.832680,0.950587,0.534447
1,32,1.037425,0.178273,0.859152,0.947681,0.537700,1.004520,0.169214,0.835306,0.948652,0.513160
1,33,1.036460,0.177413,0.859047,0.947856,0.537962,1.003194,0.167575,0.835619,0.949877,0.512708
1,34,1.035892,0.176893,0.858999,0.947222,0.536968,1.001622,0.166862,0.834760,0.951232,0.515095
1,35,1.035036,0.176043,0.858993,0.947976,0.538016,1.000231,0.166696,0.833535,0.949942,0.524319
1,36,1.034344,0.175476,0.858868,0.947998,0.536892,0.997273,0.166700,0.830573,0.951168,0.543672
1,37,1.033852,0.175045,0.858806,0.947659,0.537995,1.004691,0.166144,0.838547,0.951555,0.497291
1,38,1.033389,0.174533,0.858856,0.947856,0.536717,1.001302,0.165679,0.835623,0.948652,0.511031
1,39,1.033072,0.174200,0.858872,0.947801,0.538246,0.995495,0.166577,0.828918,0.950006,0.556638
1,40,1.032533,0.173593,0.858941,0.947736,0.537678,0.998313,0.164755,0.833557,0.950716,0.520772
1,41,1.031859,0.173138,0.858721,0.947845,0.538006,0.992709,0.164920,0.827789,0.950974,0.565153
1,42,1.031368,0.172566,0.858802,0.947550,0.538901,0.996560,0.163662,0.832898,0.951361,0.527738
1,43,1.030936,0.172150,0.858786,0.947954,0.539425,1.000832,0.164727,0.836106,0.948910,0.508709
1,44,1.030521,0.171721,0.858801,0.947550,0.538344,1.003561,0.164841,0.838720,0.948458,0.494581
1,45,1.030217,0.171468,0.858748,0.947375,0.538169,0.991581,0.163097,0.828484,0.949103,0.559283
1,46,1.029855,0.171147,0.858708,0.947102,0.539283,0.998301,0.163271,0.835030,0.950652,0.512192
1,47,1.029576,0.170742,0.858834,0.947452,0.538016,0.994911,0.163228,0.831682,0.950200,0.535544
1,48,1.028947,0.170269,0.858677,0.947572,0.538246,0.999684,0.162052,0.837631,0.951426,0.499032
1,49,1.028688,0.169963,0.858725,0.947364,0.538824,0.994564,0.161807,0.832756,0.950264,0.527867
1,50,1.028216,0.169601,0.858614,0.947736,0.537733,0.995669,0.161740,0.833929,0.950652,0.517933
1,51,1.028084,0.169348,0.858736,0.947310,0.539501,0.997067,0.160899,0.836168,0.950845,0.506386
1,52,1.027827,0.169145,0.858683,0.947386,0.538704,0.992405,0.161117,0.831289,0.950006,0.534641
1,53,1.027287,0.168690,0.858597,0.947419,0.537787,0.993390,0.160922,0.832468,0.950781,0.528706
1,54,1.026953,0.168473,0.858480,0.947757,0.538726,0.993577,0.161452,0.832125,0.949490,0.532318
1,55,1.027095,0.168388,0.858707,0.947659,0.538311,0.993723,0.161373,0.832350,0.949168,0.528190
2,1,1.897046,1.026168,0.870877,0.733141,0.517978,1.426360,0.574543,0.851817,0.898178,0.526241
2,2,1.285040,0.421060,0.863980,0.930835,0.528795,1.196124,0.342907,0.853217,0.930044,0.524527
2,3,1.164132,0.300570,0.863562,0.942746,0.527555,1.127673,0.274133,0.853541,0.935069,0.527440
2,4,1.121065,0.257682,0.863383,0.945804,0.528895,1.096566,0.243002,0.853563,0.938838,0.518131
2,5,1.099231,0.236042,0.863188,0.945871,0.529040,1.079389,0.223638,0.855751,0.943693,0.492262
2,6,1.086459,0.223426,0.863033,0.946865,0.531317,1.072379,0.218125,0.854254,0.941979,0.512592
2,7,1.078475,0.215621,0.862854,0.947267,0.531563,1.066488,0.213804,0.852683,0.939124,0.532180
2,8,1.072970,0.210272,0.862698,0.948037,0.532378,1.058908,0.206964,0.851944,0.939752,0.535720
2,9,1.068988,0.206343,0.862645,0.947992,0.534912,1.054743,0.198051,0.856691,0.945063,0.490549
2,10,1.065533,0.203035,0.862498,0.947825,0.534264,1.052194,0.197384,0.854810,0.942722,0.508366
2,11,1.063068,0.200539,0.862529,0.948271,0.533282,1.044702,0.193459,0.851244,0.944492,0.551596
2,12,1.060799,0.198373,0.862426,0.948048,0.534610,1.040671,0.188411,0.852260,0.943750,0.533493
2,13,1.058685,0.196158,0.862527,0.948171,0.535559,1.039042,0.186840,0.852202,0.944378,0.536291
2,14,1.056882,0.194506,0.862376,0.948193,0.534208,1.037385,0.185662,0.851722,0.944720,0.541203
2,15,1.055150,0.192875,0.862275,0.948830,0.536575,1.045365,0.191041,0.854324,0.941009,0.507681
2,16,1.053800,0.191585,0.862214,0.948763,0.534409,1.039859,0.187567,0.852291,0.942893,0.535720
2,17,1.052527,0.190306,0.862221,0.948930,0.534901,1.040349,0.186505,0.853844,0.942665,0.512592
2,18,1.051349,0.189148,0.862200,0.948751,0.535894,1.034434,0.180165,0.854269,0.945463,0.514477
2,19,1.050235,0.187862,0.862374,0.948885,0.535102,1.035607,0.182807,0.852800,0.944435,0.524013
2,20,1.049103,0.186891,0.862212,0.949477,0.537289,1.038075,0.181888,0.856187,0.943521,0.497801
2,21,1.047963,0.185905,0.862058,0.949276,0.535861,1.033071,0.178014,0.855056,0.943578,0.503112
2,22,1.046870,0.184806,0.862064,0.949444,0.536854,1.030873,0.177060,0.853813,0.945120,0.515505
2,23,1.045899,0.183847,0.862052,0.949365,0.537122,1.030054,0.177678,0.852376,0.943121,0.529781
2,24,1.045208,0.183220,0.861988,0.948885,0.537736,1.036569,0.179148,0.857421,0.942608,0.492205
2,25,1.044358,0.182433,0.861925,0.949511,0.536999,1.035648,0.178687,0.856961,0.943635,0.496545
2,26,1.043552,0.181749,0.861803,0.948551,0.538004,1.028902,0.176159,0.852743,0.944206,0.528125
2,27,1.042813,0.180930,0.861882,0.949276,0.537390,1.030813,0.176817,0.853996,0.943921,0.515219
2,28,1.042241,0.180436,0.861805,0.949120,0.537937,1.028454,0.175212,0.853241,0.945349,0.527668
2,29,1.041275,0.179503,0.861772,0.949689,0.540069,1.027936,0.173006,0.854929,0.943293,0.510194
2,30,1.040996,0.179296,0.861700,0.950080,0.539701,1.030153,0.174825,0.855328,0.944435,0.507395
2,31,1.040075,0.178453,0.861623,0.949097,0.539276,1.027050,0.174407,0.852644,0.945234,0.540118
2,32,1.039590,0.177944,0.861646,0.949924,0.539165,1.029515,0.175241,0.854273,0.943464,0.516875
2,33,1.039086,0.177394,0.861692,0.950236,0.537524,1.028603,0.175791,0.852812,0.944035,0.535435
2,34,1.038473,0.176857,0.861616,0.950727,0.540102,1.024488,0.170835,0.853653,0.944835,0.520930
2,35,1.038042,0.176378,0.861664,0.950113,0.538808,1.025500,0.172007,0.853493,0.944149,0.521558
2,36,1.037239,0.175806,0.861433,0.950337,0.540728,1.025863,0.173698,0.852166,0.943350,0.537948
2,37,1.036774,0.175266,0.861508,0.950325,0.540582,1.028812,0.173762,0.855049,0.941808,0.511850
2,38,1.036666,0.175077,0.861589,0.950069,0.540069,1.023371,0.170390,0.852981,0.943978,0.526012
2,39,1.035903,0.174515,0.861388,0.950805,0.539935,1.025543,0.172413,0.853129,0.942836,0.521672
2,40,1.035674,0.174306,0.861368,0.949968,0.540694,1.025538,0.174097,0.851441,0.940780,0.546457
2,41,1.035160,0.173806,0.861354,0.950761,0.541967,1.024995,0.169491,0.855503,0.943007,0.506367
2,42,1.034815,0.173387,0.861428,0.950750,0.539890,1.028787,0.174469,0.854317,0.941979,0.515505
2,43,1.034367,0.173107,0.861260,0.950415,0.540482,1.024868,0.171819,0.853049,0.943750,0.521044
2,44,1.033929,0.172702,0.861226,0.950683,0.542246,1.022290,0.168273,0.854017,0.944435,0.516133
2,45,1.033697,0.172314,0.861383,0.950437,0.541342,1.031839,0.172998,0.858840,0.941979,0.484210
2,46,1.033144,0.171831,0.861313,0.951029,0.540716,1.023133,0.168968,0.854165,0.941865,0.514648
2,47,1.032904,0.171537,0.861367,0.950716,0.543049,1.026398,0.172118,0.854280,0.943007,0.512307
2,48,1.032275,0.171205,0.861070,0.950147,0.541241,1.022321,0.170168,0.852153,0.943121,0.531723
2,49,1.032019,0.170800,0.861219,0.951576,0.541978,1.024938,0.168404,0.856534,0.943407,0.499400
2,50,1.031770,0.170700,0.861070,0.950694,0.541654,1.024717,0.168670,0.856047,0.943293,0.502598
2,51,1.031505,0.170453,0.861052,0.950962,0.542726,1.024636,0.171813,0.852822,0.942608,0.526926
2,52,1.031184,0.170108,0.861077,0.950995,0.542927,1.022818,0.167841,0.854976,0.943635,0.509280
2,53,1.030817,0.169683,0.861133,0.950984,0.542000,1.026317,0.172622,0.853695,0.941751,0.515048
2,54,1.030569,0.169607,0.860961,0.951252,0.543206,1.017713,0.166202,0.851511,0.943293,0.546285
2,55,1.030215,0.169205,0.861011,0.950649,0.544646,1.022458,0.168566,0.853892,0.942665,0.514933
2,56,1.030092,0.169088,0.861004,0.950951,0.542324,1.024596,0.171456,0.853141,0.940152,0.521158
