fold,epoch,train_loss,train_move_loss,train_repro_loss,train_move_acc,train_repro_acc,val_loss,val_move_loss,val_repro_loss,val_move_acc,val_repro_acc
1,1,2.124075,1.150887,0.973188,0.648821,0.618248,1.609040,0.663656,0.945385,0.905708,0.555776
1,2,1.460167,0.500837,0.959330,0.918556,0.531458,1.326457,0.379934,0.946523,0.939608,0.492570
1,3,1.320350,0.362669,0.957681,0.933508,0.523179,1.248412,0.302190,0.946222,0.944865,0.500807
1,4,1.274558,0.316652,0.957906,0.936314,0.526238,1.211751,0.266393,0.945357,0.948052,0.516743
1,5,1.251859,0.293923,0.957936,0.936655,0.525227,1.194638,0.249515,0.945123,0.948632,0.527340
1,6,1.237648,0.280812,0.956836,0.937413,0.526200,1.176728,0.231640,0.945088,0.950412,0.525311
1,7,1.230178,0.271911,0.958267,0.938348,0.529221,1.177240,0.228553,0.948687,0.949750,0.475392
1,8,1.223114,0.266678,0.956435,0.938904,0.526200,1.162619,0.217794,0.944825,0.949211,0.529202
1,9,1.216026,0.259676,0.956350,0.940017,0.531395,1.157488,0.210352,0.947136,0.951322,0.485368
1,10,1.210794,0.254467,0.956327,0.940358,0.529575,1.148110,0.203375,0.944735,0.948756,0.527174
1,11,1.205821,0.249994,0.955828,0.940687,0.529739,1.144770,0.199505,0.945265,0.951529,0.516164
1,12,1.204457,0.247809,0.956648,0.940623,0.530194,1.145627,0.198639,0.946987,0.949998,0.487065
1,13,1.200514,0.243892,0.956622,0.941192,0.529208,1.141985,0.195467,0.946519,0.952068,0.493812
1,14,1.197907,0.241564,0.956343,0.941255,0.529233,1.137081,0.192503,0.944579,0.952854,0.525767
1,15,1.195662,0.239350,0.956312,0.942658,0.530977,1.133774,0.187219,0.946555,0.952150,0.493563
1,16,1.194176,0.237137,0.957039,0.942191,0.529284,1.132984,0.186351,0.946633,0.950370,0.490583
1,17,1.191461,0.235729,0.955732,0.942380,0.528791,1.128749,0.183726,0.945023,0.951943,0.516247
1,18,1.189861,0.233849,0.956012,0.942153,0.530889,1.129359,0.184024,0.945335,0.952813,0.506850
1,19,1.188089,0.232173,0.955916,0.942721,0.530396,1.128180,0.182602,0.945577,0.954054,0.503994
1,20,1.186424,0.230426,0.955998,0.943113,0.530851,1.125282,0.180652,0.944630,0.951405,0.530361
1,21,1.185087,0.228871,0.956216,0.942557,0.531496,1.126063,0.180471,0.945592,0.953144,0.501925
1,22,1.183587,0.227601,0.955986,0.943657,0.532823,1.125480,0.178171,0.947309,0.953309,0.481808
1,23,1.181850,0.226186,0.955664,0.942734,0.530826,1.121406,0.176613,0.944793,0.953309,0.518233
1,24,1.181686,0.225369,0.956316,0.943277,0.533530,1.122114,0.176611,0.945503,0.952978,0.503746
1,25,1.179487,0.223545,0.955942,0.943164,0.531546,1.123333,0.174508,0.948825,0.954799,0.470880
1,26,1.177475,0.222036,0.955439,0.943037,0.530485,1.121256,0.176062,0.945194,0.953558,0.506023
1,27,1.177272,0.220569,0.956703,0.943353,0.532406,1.117871,0.172538,0.945334,0.954799,0.509707
1,28,1.174592,0.219081,0.955511,0.943884,0.530965,1.121360,0.175880,0.945480,0.952357,0.503953
1,29,1.174659,0.218622,0.956037,0.943442,0.532621,1.118086,0.172924,0.945162,0.953434,0.506933
1,30,1.172934,0.217004,0.955930,0.944099,0.532658,1.118971,0.171484,0.947487,0.953889,0.482346
1,31,1.172126,0.216124,0.956001,0.943543,0.532191,1.116398,0.169760,0.946638,0.954592,0.487148
1,32,1.173029,0.216741,0.956288,0.943341,0.531003,1.112481,0.168483,0.943999,0.952316,0.527009
1,33,1.169294,0.213696,0.955599,0.943303,0.532140,1.113957,0.167894,0.946063,0.953847,0.495178
1,34,1.169000,0.212775,0.956225,0.943227,0.532052,1.115646,0.171084,0.944562,0.951281,0.513722
1,35,1.167531,0.211576,0.955955,0.943101,0.532494,1.114570,0.167194,0.947376,0.954758,0.479821
1,36,1.167411,0.211194,0.956217,0.943290,0.532229,1.116846,0.169873,0.946973,0.952275,0.483215
1,37,1.166387,0.209976,0.956411,0.943770,0.531622,1.111543,0.165467,0.946076,0.953558,0.490625
1,38,1.164434,0.208727,0.955708,0.943252,0.530396,1.108617,0.164578,0.944039,0.952399,0.527712
1,39,1.164953,0.208138,0.956815,0.943138,0.533151,1.109710,0.164426,0.945284,0.952440,0.500931
1,40,1.162161,0.206986,0.955175,0.943821,0.531786,1.108971,0.163865,0.945106,0.951654,0.507927
1,41,1.162790,0.206714,0.956077,0.943707,0.532545,1.110914,0.164824,0.946090,0.953185,0.494516
1,42,1.161404,0.205425,0.955979,0.943442,0.531167,1.112062,0.165934,0.946127,0.952606,0.495302
1,43,1.160604,0.205119,0.955485,0.943341,0.531521,1.107763,0.163870,0.943893,0.952688,0.527671
1,44,1.160164,0.204291,0.955873,0.943669,0.531635,1.106960,0.161794,0.945166,0.952647,0.505029
1,45,1.159155,0.203466,0.955689,0.943050,0.534175,1.110218,0.162603,0.947614,0.952192,0.478124
1,46,1.159075,0.203069,0.956005,0.943012,0.531256,1.108678,0.164411,0.944267,0.953516,0.524194
1,47,1.158861,0.202488,0.956372,0.943164,0.532772,1.108145,0.161682,0.946463,0.952481,0.486817
1,48,1.158851,0.202755,0.956096,0.943265,0.530497,1.106776,0.162502,0.944274,0.951985,0.514425
1,49,1.157401,0.201425,0.955976,0.943644,0.532722,1.105941,0.161032,0.944909,0.952771,0.505567
1,50,1.157343,0.201621,0.955723,0.943442,0.532064,1.107806,0.162024,0.945783,0.952523,0.495426
1,51,1.156384,0.200608,0.955776,0.943063,0.530346,1.107106,0.160980,0.946126,0.952564,0.488762
1,52,1.156157,0.200339,0.955818,0.942709,0.532140,1.104785,0.159677,0.945108,0.951985,0.504243
1,53,1.155914,0.199636,0.956278,0.942860,0.531218,1.104446,0.158687,0.945759,0.951736,0.496958
1,54,1.155048,0.198932,0.956116,0.943707,0.529979,1.106335,0.161231,0.945104,0.950536,0.503580
1,55,1.155019,0.198479,0.956541,0.943606,0.531622,1.110942,0.161572,0.949369,0.950329,0.465582
1,56,1.154739,0.198255,0.956484,0.943252,0.531609,1.107236,0.159517,0.947719,0.951736,0.473778
1,57,1.153504,0.197899,0.955604,0.943315,0.531584,1.101436,0.157670,0.943766,0.951819,0.529409
1,58,1.153554,0.197504,0.956049,0.943707,0.530927,1.102054,0.158206,0.943848,0.951819,0.524608
1,59,1.153347,0.197953,0.955394,0.943796,0.532418,1.101122,0.156858,0.944264,0.952647,0.516288
1,60,1.152061,0.196685,0.955375,0.943353,0.531508,1.100798,0.156888,0.943910,0.953268,0.521545
1,61,1.152212,0.196563,0.955649,0.943012,0.535098,1.104471,0.157157,0.947314,0.952978,0.479780
1,62,1.152675,0.196358,0.956317,0.943783,0.531079,1.101425,0.154860,0.946565,0.952978,0.486734
1,63,1.151530,0.196317,0.955213,0.943631,0.530952,1.098871,0.154609,0.944262,0.952813,0.513597
1,64,1.151506,0.195801,0.955706,0.943808,0.533151,1.102323,0.155177,0.947146,0.951985,0.481601
1,65,1.151358,0.196405,0.954954,0.942898,0.530282,1.102286,0.158707,0.943579,0.950039,0.533466
1,66,1.150811,0.194962,0.955849,0.943277,0.534769,1.101962,0.157876,0.944086,0.950991,0.522787
1,67,1.150416,0.194748,0.955667,0.943164,0.531635,1.103038,0.156380,0.946658,0.951985,0.483422
1,68,1.153246,0.197260,0.955986,0.943581,0.532102,1.099617,0.154158,0.945459,0.950867,0.497372
1,69,1.149047,0.194109,0.954938,0.942570,0.532646,1.099982,0.154660,0.945322,0.952606,0.501056
1,70,1.148418,0.193279,0.955139,0.943581,0.532456,1.098722,0.153199,0.945522,0.952399,0.498406
1,71,1.149698,0.194102,0.955595,0.943695,0.531256,1.098363,0.153812,0.944551,0.951902,0.509127
1,72,1.149498,0.193971,0.955527,0.943416,0.531483,1.098751,0.153208,0.945543,0.951612,0.494805
1,73,1.147549,0.192659,0.954889,0.943657,0.531976,1.099816,0.153358,0.946458,0.953061,0.487727
1,74,1.148248,0.192674,0.955574,0.943682,0.531622,1.099798,0.155819,0.943980,0.950329,0.521296
1,75,1.148443,0.192365,0.956078,0.943138,0.532330,1.100146,0.154649,0.945497,0.950536,0.493895
1,76,1.147956,0.192378,0.955578,0.943619,0.532519,1.097345,0.151816,0.945529,0.951198,0.493605
1,77,1.147583,0.192282,0.955301,0.943138,0.531319,1.097846,0.152027,0.945819,0.952688,0.489424
1,78,1.148379,0.192117,0.956262,0.943088,0.533278,1.098483,0.151873,0.946610,0.952647,0.484043
1,79,1.147821,0.191912,0.955910,0.943758,0.531192,1.100801,0.155498,0.945303,0.951198,0.496213
1,80,1.146837,0.191270,0.955568,0.943328,0.528955,1.096491,0.153177,0.943315,0.952109,0.540296
2,1,2.101936,1.108609,0.993327,0.694789,0.507593,1.671206,0.650361,1.020845,0.877679,0.528561
2,2,1.462825,0.481181,0.981644,0.919560,0.511226,1.396751,0.380761,1.015990,0.931689,0.516191
2,3,1.326611,0.345421,0.981190,0.937520,0.505629,1.332021,0.311475,1.020545,0.937126,0.546959
2,4,1.280582,0.300102,0.980481,0.940960,0.508453,1.295476,0.277814,1.017663,0.939214,0.534510
2,5,1.258884,0.278799,0.980085,0.941153,0.507850,1.288103,0.261436,1.026666,0.940356,0.573353
2,6,1.246924,0.266599,0.980325,0.941718,0.511239,1.271321,0.250964,1.020357,0.941577,0.550110
2,7,1.237785,0.257860,0.979925,0.941602,0.511534,1.259161,0.241841,1.017319,0.942326,0.540183
2,8,1.231693,0.251687,0.980006,0.942771,0.511971,1.253895,0.235768,1.018128,0.941696,0.546919
2,9,1.227031,0.247053,0.979978,0.942719,0.512638,1.256730,0.233272,1.023458,0.940632,0.566971
2,10,1.222327,0.242668,0.979659,0.942873,0.515180,1.244744,0.225874,1.018870,0.942602,0.550504
2,11,1.218510,0.238781,0.979729,0.943335,0.516156,1.239190,0.220867,1.018324,0.943941,0.548101
2,12,1.215492,0.235892,0.979601,0.942385,0.513781,1.233624,0.216660,1.016964,0.943862,0.542468
2,13,1.211880,0.232118,0.979762,0.942822,0.515399,1.232265,0.216007,1.016257,0.942168,0.540498
2,14,1.209402,0.229592,0.979810,0.943271,0.515065,1.225710,0.211429,1.014281,0.943271,0.532264
2,15,1.206965,0.227236,0.979729,0.943014,0.515309,1.224600,0.209260,1.015340,0.943468,0.538371
2,16,1.204349,0.224812,0.979537,0.943258,0.515001,1.221998,0.207986,1.014012,0.943468,0.530886
2,17,1.202997,0.223058,0.979939,0.942783,0.514936,1.222839,0.204698,1.018140,0.944965,0.553026
2,18,1.200934,0.221454,0.979480,0.942758,0.516785,1.222737,0.203519,1.019218,0.945556,0.558423
2,19,1.199384,0.219358,0.980026,0.943348,0.518582,1.220092,0.202863,1.017229,0.945123,0.548141
2,20,1.197467,0.217902,0.979566,0.943682,0.514641,1.228082,0.200607,1.027474,0.943902,0.590608
2,21,1.196001,0.216654,0.979346,0.943361,0.517850,1.226284,0.198757,1.027527,0.943468,0.588875
2,22,1.194762,0.215269,0.979493,0.943695,0.519853,1.213087,0.198363,1.014724,0.943665,0.537504
2,23,1.193383,0.213892,0.979491,0.944029,0.518159,1.219863,0.197870,1.021993,0.945005,0.569020
2,24,1.192729,0.213193,0.979536,0.943156,0.518274,1.213142,0.197413,1.015728,0.945280,0.543650
2,25,1.191305,0.211944,0.979360,0.943489,0.518300,1.212957,0.194525,1.018432,0.944256,0.557241
2,26,1.190737,0.211159,0.979578,0.943592,0.517889,1.206828,0.194174,1.012654,0.943783,0.524661
2,27,1.189330,0.210109,0.979220,0.943952,0.518351,1.214262,0.193989,1.020273,0.944965,0.566735
2,28,1.188251,0.209294,0.978957,0.943682,0.518248,1.211106,0.193090,1.018016,0.943468,0.558541
2,29,1.188015,0.208734,0.979280,0.943592,0.519879,1.210484,0.192630,1.017855,0.942917,0.556492
2,30,1.187199,0.208110,0.979089,0.943887,0.518390,1.208918,0.192059,1.016859,0.944414,0.553223
2,31,1.186766,0.207479,0.979286,0.943618,0.518043,1.210876,0.192479,1.018397,0.942956,0.559959
2,32,1.186458,0.207311,0.979148,0.943605,0.518403,1.208857,0.192671,1.016186,0.943350,0.551213
2,33,1.185335,0.206307,0.979028,0.943156,0.519314,1.203996,0.190444,1.013552,0.943114,0.538410
2,34,1.184731,0.205597,0.979134,0.943515,0.519442,1.210322,0.192031,1.018291,0.943232,0.560235
2,35,1.184401,0.205280,0.979121,0.943489,0.518544,1.208525,0.191427,1.017098,0.942838,0.557280
2,36,1.183368,0.204471,0.978897,0.943233,0.517119,1.205767,0.188867,1.016900,0.942562,0.556256
2,37,1.183539,0.204465,0.979073,0.943258,0.518441,1.200686,0.188122,1.012564,0.942247,0.533604
2,38,1.182524,0.203653,0.978871,0.943618,0.517286,1.208064,0.186353,1.021711,0.943114,0.576544
2,39,1.181981,0.202913,0.979068,0.943656,0.519943,1.198824,0.186227,1.012598,0.943350,0.534274
2,40,1.181840,0.202938,0.978902,0.943169,0.518505,1.203659,0.186289,1.017370,0.943232,0.558856
2,41,1.181167,0.202342,0.978825,0.943323,0.518634,1.202917,0.184864,1.018052,0.944532,0.561850
2,42,1.180860,0.201817,0.979043,0.943361,0.518659,1.205016,0.185283,1.019733,0.944138,0.569768
2,43,1.180228,0.201413,0.978815,0.943631,0.520251,1.210222,0.186628,1.023594,0.942050,0.584305
2,44,1.179694,0.201072,0.978622,0.943515,0.519083,1.198965,0.184478,1.014487,0.942562,0.547038
2,45,1.180053,0.200984,0.979070,0.942976,0.519917,1.204533,0.184691,1.019842,0.943193,0.570714
2,46,1.179625,0.200814,0.978812,0.943207,0.518698,1.204674,0.183280,1.021393,0.944926,0.576190
2,47,1.178896,0.200337,0.978559,0.943733,0.521997,1.196980,0.185721,1.011259,0.943035,0.525095
2,48,1.178355,0.199632,0.978723,0.943079,0.519943,1.198847,0.182621,1.016227,0.942996,0.555232
2,49,1.178301,0.199611,0.978690,0.943310,0.519673,1.201952,0.183535,1.018417,0.942877,0.564805
2,50,1.178201,0.199146,0.979055,0.943451,0.520225,1.195683,0.182770,1.012913,0.943941,0.537740
2,51,1.177467,0.198474,0.978994,0.943900,0.519802,1.201829,0.184455,1.017374,0.942129,0.560983
2,52,1.177195,0.198384,0.978811,0.943412,0.518505,1.196261,0.183093,1.013167,0.943468,0.538134
2,53,1.176688,0.197967,0.978721,0.943605,0.520071,1.205557,0.181547,1.024010,0.944256,0.586590
2,54,1.176889,0.197791,0.979098,0.943079,0.520392,1.197577,0.181840,1.015737,0.942050,0.550938
2,55,1.176585,0.197640,0.978945,0.943631,0.518839,1.196279,0.180435,1.015845,0.943783,0.554877
2,56,1.175956,0.197615,0.978340,0.943130,0.520829,1.200311,0.180836,1.019475,0.943271,0.571265
2,57,1.175755,0.196814,0.978941,0.943297,0.521201,1.197712,0.180031,1.017681,0.944414,0.563899
2,58,1.175312,0.196648,0.978664,0.942989,0.519442,1.198584,0.180112,1.018471,0.943035,0.567011
2,59,1.174839,0.196118,0.978720,0.943708,0.519776,1.195687,0.179977,1.015710,0.944414,0.552080
2,60,1.174711,0.196041,0.978670,0.943451,0.520290,1.194042,0.179442,1.014600,0.943626,0.546013
2,61,1.174392,0.195706,0.978686,0.943387,0.521368,1.198766,0.178805,1.019961,0.943705,0.570320
2,62,1.174646,0.195630,0.979016,0.943181,0.521971,1.192055,0.180352,1.011703,0.943980,0.532343
2,63,1.174778,0.195745,0.979033,0.943592,0.519635,1.196754,0.178892,1.017863,0.943271,0.563977
2,64,1.173914,0.195213,0.978701,0.943361,0.521676,1.196680,0.179180,1.017500,0.944729,0.561771
2,65,1.173297,0.194588,0.978709,0.943246,0.520238,1.194041,0.178528,1.015512,0.944020,0.554523
2,66,1.173482,0.194533,0.978949,0.943502,0.521265,1.190495,0.177193,1.013302,0.943941,0.542743
2,67,1.173626,0.194798,0.978828,0.943631,0.519789,1.191994,0.177540,1.014454,0.944177,0.549322
2,68,1.172988,0.194314,0.978674,0.943130,0.520790,1.191148,0.177183,1.013965,0.943862,0.548219
2,69,1.172725,0.193891,0.978835,0.943066,0.518955,1.192369,0.177181,1.015188,0.944887,0.552907
2,70,1.172570,0.193805,0.978765,0.942758,0.521458,1.193234,0.176663,1.016570,0.944926,0.558541
2,71,1.171555,0.193193,0.978363,0.943721,0.521432,1.192560,0.175501,1.017059,0.944611,0.561141
2,72,1.172314,0.193630,0.978685,0.943721,0.522125,1.191138,0.175055,1.016083,0.943823,0.554798
2,73,1.171516,0.192704,0.978812,0.943207,0.520097,1.191396,0.176599,1.014797,0.942129,0.550819
2,74,1.170720,0.192506,0.978214,0.943836,0.520726,1.192226,0.177139,1.015088,0.941341,0.550622
2,75,1.170653,0.192355,0.978298,0.943297,0.522626,1.192597,0.176406,1.016192,0.944493,0.559447
2,76,1.171104,0.192255,0.978849,0.943733,0.521137,1.188426,0.174445,1.013981,0.944768,0.545737
2,77,1.170917,0.192037,0.978880,0.943515,0.520071,1.194934,0.176876,1.018058,0.942838,0.567050
2,78,1.170969,0.191981,0.978988,0.943464,0.521689,1.188979,0.175126,1.013853,0.942996,0.544240
2,79,1.169698,0.191370,0.978328,0.943785,0.522960,1.189922,0.175762,1.014160,0.944847,0.549835
2,80,1.169849,0.191072,0.978777,0.943939,0.520893,1.190592,0.174739,1.015853,0.942877,0.557910
3,1,2.136222,1.135369,1.000853,0.648090,0.620495,1.708405,0.630749,1.077656,0.900480,0.471818
3,2,1.478166,0.499456,0.978709,0.909127,0.517207,1.419899,0.343396,1.076502,0.949154,0.490817
3,3,1.327399,0.349495,0.977903,0.930986,0.514074,1.343353,0.264187,1.079166,0.953497,0.500950
3,4,1.276563,0.299621,0.976942,0.937167,0.517370,1.304764,0.226754,1.078010,0.956844,0.502217
3,5,1.252395,0.275832,0.976563,0.938446,0.520699,1.279578,0.204612,1.074966,0.956392,0.493079
3,6,1.238221,0.261816,0.976406,0.939487,0.520493,1.266396,0.191164,1.075232,0.956935,0.499050
3,7,1.229159,0.252964,0.976195,0.939801,0.520167,1.258359,0.181380,1.076979,0.957116,0.503121
3,8,1.222272,0.246101,0.976172,0.940213,0.521761,1.250317,0.178161,1.072156,0.955216,0.491541
3,9,1.217263,0.241162,0.976101,0.940137,0.522032,1.249509,0.170889,1.078620,0.956121,0.507826
3,10,1.213099,0.237425,0.975674,0.940257,0.522726,1.243447,0.164672,1.078775,0.957840,0.508459
3,11,1.209560,0.233768,0.975793,0.940658,0.521328,1.236368,0.160587,1.075781,0.957025,0.499321
3,12,1.206916,0.231098,0.975817,0.940929,0.522791,1.225751,0.159412,1.066339,0.957930,0.471727
3,13,1.204735,0.229095,0.975640,0.941146,0.521588,1.224266,0.157167,1.067099,0.956844,0.473446
3,14,1.201948,0.226502,0.975446,0.941710,0.521263,1.222683,0.151727,1.070956,0.959920,0.486022
3,15,1.199768,0.224403,0.975366,0.941634,0.521956,1.218798,0.149706,1.069092,0.960011,0.481227
3,16,1.197948,0.222753,0.975195,0.941471,0.520200,1.235686,0.148511,1.087175,0.956935,0.533339
3,17,1.196162,0.220915,0.975247,0.941146,0.525133,1.220155,0.148598,1.071557,0.956573,0.491631
3,18,1.194484,0.219199,0.975285,0.941764,0.521089,1.222052,0.147721,1.074331,0.958382,0.501583
3,19,1.192942,0.218044,0.974899,0.941645,0.522846,1.223004,0.143984,1.079021,0.959106,0.510812
3,20,1.191374,0.216283,0.975090,0.941460,0.523084,1.219218,0.143291,1.075927,0.957659,0.503845
3,21,1.190647,0.215480,0.975167,0.941666,0.521620,1.217548,0.143823,1.073725,0.959106,0.500859
3,22,1.189407,0.214471,0.974937,0.941211,0.524635,1.208007,0.140509,1.067498,0.958201,0.480322
3,23,1.187898,0.212905,0.974993,0.941851,0.524732,1.210892,0.141242,1.069651,0.957116,0.488193
3,24,1.186569,0.211752,0.974817,0.941948,0.523995,1.212306,0.139475,1.072831,0.958292,0.496064
3,25,1.185965,0.211035,0.974930,0.942024,0.524244,1.216989,0.142006,1.074983,0.955940,0.501764
3,26,1.184746,0.210089,0.974656,0.942143,0.525307,1.209343,0.138693,1.070650,0.957840,0.492084
3,27,1.182821,0.208389,0.974431,0.942002,0.524656,1.214029,0.141285,1.072744,0.955306,0.497783
3,28,1.182181,0.207763,0.974418,0.941851,0.525686,1.206930,0.136370,1.070560,0.959468,0.492445
3,29,1.181430,0.206956,0.974474,0.942306,0.525307,1.208359,0.135246,1.073113,0.958925,0.500498
3,30,1.180152,0.205734,0.974418,0.942230,0.526315,1.208534,0.136287,1.072247,0.958292,0.495341
3,31,1.179444,0.205089,0.974355,0.941905,0.525871,1.215759,0.136935,1.078824,0.957478,0.516240
3,32,1.179124,0.204532,0.974592,0.942252,0.528430,1.205886,0.133549,1.072337,0.957659,0.496879
3,33,1.178160,0.203527,0.974633,0.942545,0.527302,1.196473,0.132406,1.064067,0.959468,0.469827
3,34,1.177382,0.202907,0.974475,0.941916,0.524982,1.207237,0.132348,1.074889,0.959016,0.504659
3,35,1.176143,0.201959,0.974184,0.943022,0.527660,1.203221,0.132514,1.070707,0.957749,0.493350
3,36,1.175719,0.201585,0.974134,0.942295,0.528386,1.202577,0.132944,1.069632,0.957749,0.489369
3,37,1.174945,0.201101,0.973843,0.942263,0.526500,1.207679,0.131539,1.076140,0.958563,0.509997
3,38,1.174390,0.200450,0.973939,0.942176,0.527595,1.211316,0.129522,1.081794,0.959106,0.523749
3,39,1.173585,0.199711,0.973874,0.941796,0.527378,1.204342,0.131251,1.073091,0.957116,0.502217
3,40,1.173090,0.199173,0.973917,0.941775,0.528917,1.199161,0.130560,1.068601,0.956844,0.488917
3,41,1.173177,0.199085,0.974091,0.941829,0.528972,1.200521,0.130474,1.070046,0.959106,0.491179
3,42,1.172164,0.197940,0.974224,0.941992,0.527053,1.214111,0.131888,1.082223,0.956482,0.529811
3,43,1.171857,0.198050,0.973807,0.941666,0.528961,1.200989,0.129301,1.071688,0.957478,0.498507
4,1,2.184039,1.215651,0.968388,0.599678,0.557978,1.672364,0.760706,0.911658,0.866604,0.508007
4,2,1.500211,0.550035,0.950176,0.910828,0.509495,1.369349,0.462397,0.906952,0.919842,0.518626
4,3,1.320209,0.371429,0.948780,0.932088,0.513875,1.289012,0.379839,0.909173,0.926237,0.500186
4,4,1.253576,0.305208,0.948368,0.938095,0.517201,1.254459,0.349072,0.905386,0.925238,0.524935
4,5,1.219456,0.271741,0.947715,0.941055,0.518681,1.240235,0.334489,0.905746,0.924981,0.525192
4,6,1.199602,0.251852,0.947750,0.941582,0.520967,1.229681,0.323315,0.906366,0.928834,0.516771
4,7,1.186232,0.238600,0.947632,0.942300,0.520557,1.220828,0.315395,0.905433,0.930290,0.526762
4,8,1.176411,0.229033,0.947378,0.943179,0.522095,1.228064,0.321372,0.906692,0.924267,0.518255
4,9,1.169525,0.221965,0.947560,0.944689,0.523033,1.216605,0.311516,0.905090,0.932888,0.528189
4,10,1.164270,0.216973,0.947297,0.944630,0.522374,1.216490,0.311794,0.904696,0.932032,0.531358
4,11,1.159928,0.212698,0.947230,0.944674,0.523722,1.218639,0.316010,0.902630,0.929120,0.550912
4,12,1.156362,0.209206,0.947156,0.944791,0.523136,1.218991,0.314325,0.904666,0.932431,0.529474
4,13,1.153127,0.206205,0.946922,0.945333,0.522183,1.216056,0.311183,0.904873,0.933659,0.529303
4,14,1.150869,0.203848,0.947022,0.946212,0.524864,1.216173,0.313718,0.902455,0.932146,0.548685
4,15,1.148840,0.201631,0.947209,0.946212,0.522623,1.232726,0.328167,0.904559,0.927978,0.529674
4,16,1.146666,0.199747,0.946920,0.946505,0.523736,1.227890,0.319444,0.908446,0.929948,0.504696
4,17,1.145147,0.198095,0.947052,0.946872,0.524454,1.219538,0.312387,0.907151,0.933887,0.511690
4,18,1.143161,0.196164,0.946997,0.947282,0.522608,1.219295,0.310076,0.909219,0.935914,0.496389
4,19,1.142120,0.195236,0.946884,0.947795,0.523004,1.215952,0.311931,0.904020,0.933231,0.534298
4,20,1.140448,0.193577,0.946871,0.947165,0.521231,1.222679,0.318494,0.904185,0.930347,0.533585
4,21,1.139596,0.192794,0.946802,0.947443,0.523385,1.223468,0.317723,0.905745,0.930176,0.521367
4,22,1.138351,0.191729,0.946623,0.947736,0.522520,1.214690,0.313532,0.901158,0.935172,0.564985
4,23,1.137381,0.190559,0.946822,0.948557,0.522740,1.221897,0.314478,0.907419,0.932945,0.509634
4,24,1.136325,0.189536,0.946789,0.948264,0.522168,1.227314,0.322308,0.905006,0.929834,0.525963
4,25,1.135565,0.189046,0.946520,0.948733,0.521260,1.230263,0.321093,0.909169,0.930661,0.497017
4,26,1.134781,0.188182,0.946599,0.948264,0.523443,1.216616,0.309207,0.907410,0.935857,0.506808
4,27,1.134489,0.187840,0.946649,0.947868,0.520264,1.216183,0.314529,0.901654,0.932231,0.556165
4,28,1.133517,0.186781,0.946735,0.948835,0.521993,1.214201,0.309329,0.904872,0.934744,0.527190
4,29,1.132725,0.186126,0.946599,0.948557,0.519048,1.220562,0.319126,0.901436,0.931004,0.559447
4,30,1.132016,0.185298,0.946717,0.948454,0.524278,1.221419,0.320386,0.901033,0.930319,0.563701
4,31,1.131678,0.185178,0.946500,0.948557,0.522432,1.221042,0.317140,0.903901,0.933173,0.533014
4,32,1.131117,0.184729,0.946387,0.948674,0.521245,1.220558,0.314718,0.905840,0.933373,0.517171
4,33,1.130600,0.184225,0.946375,0.948029,0.520601,1.223704,0.318294,0.905410,0.932060,0.522052
4,34,1.129893,0.183519,0.946374,0.948586,0.522623,1.226182,0.321230,0.904953,0.931118,0.524707
4,35,1.129869,0.183308,0.946561,0.948967,0.521582,1.228410,0.319052,0.909358,0.930833,0.494876
4,36,1.129121,0.182728,0.946393,0.948850,0.521231,1.212569,0.309632,0.902938,0.935800,0.541606
4,37,1.128720,0.182450,0.946270,0.949128,0.522637,1.225796,0.322891,0.902905,0.930661,0.542177
